,Symbol_x,Date,Expiry,Strike Price,Call Price,Put Price
8424,NIFTY,08-Jul-15,31-Dec-15,11000,10.1,2233.6
8426,NIFTY,09-Jul-15,31-Dec-15,11000,10.1,2267.45
8428,NIFTY,10-Jul-15,31-Dec-15,11000,8.55,2236.5
8430,NIFTY,13-Jul-15,31-Dec-15,11000,10.4,2148.6
8432,NIFTY,14-Jul-15,31-Dec-15,11000,8.3,2152.35
8434,NIFTY,15-Jul-15,31-Dec-15,11000,9.75,2085.5
8436,NIFTY,16-Jul-15,31-Dec-15,11000,12.8,2008.55
8438,NIFTY,17-Jul-15,31-Dec-15,11000,10.5,2006.75
8440,NIFTY,20-Jul-15,31-Dec-15,11000,9,2022.15
8442,NIFTY,21-Jul-15,31-Dec-15,11000,6.25,2093.6
8444,NIFTY,22-Jul-15,31-Dec-15,11000,10.5,1995.6
8446,NIFTY,23-Jul-15,31-Dec-15,11000,8.5,2040.5
8448,NIFTY,24-Jul-15,31-Dec-15,11000,6.15,2110.2
8450,NIFTY,27-Jul-15,31-Dec-15,11000,7.6,2281.4
8452,NIFTY,28-Jul-15,31-Dec-15,11000,5.7,2305.3
8454,NIFTY,29-Jul-15,31-Dec-15,11000,5.3,2268.25
8456,NIFTY,30-Jul-15,31-Dec-15,11000,6.6,2223.3
8458,NIFTY,31-Jul-15,31-Dec-15,11000,7,2119.8
8460,NIFTY,03-Aug-15,31-Dec-15,11000,7.15,2114.5
8462,NIFTY,04-Aug-15,31-Dec-15,11000,5.35,2141.5
8464,NIFTY,05-Aug-15,31-Dec-15,11000,5.45,2094.2
8466,NIFTY,06-Aug-15,31-Dec-15,11000,6,2075.8
8468,NIFTY,07-Aug-15,31-Dec-15,11000,6,2102.15
8470,NIFTY,10-Aug-15,31-Dec-15,11000,2.2,2148.5
8472,NIFTY,11-Aug-15,31-Dec-15,11000,1.65,2212.6
8474,NIFTY,12-Aug-15,31-Dec-15,11000,1.65,2327.35
8476,NIFTY,13-Aug-15,31-Dec-15,11000,1.25,2254.55
8478,NIFTY,14-Aug-15,31-Dec-15,11000,6.15,2166.05
8480,NIFTY,17-Aug-15,31-Dec-15,11000,4.15,2212.2
8482,NIFTY,18-Aug-15,31-Dec-15,11000,9,2224.1
8484,NIFTY,19-Aug-15,31-Dec-15,11000,12,2198.95
8486,NIFTY,20-Aug-15,31-Dec-15,11000,2.65,2322.8
8488,NIFTY,21-Aug-15,31-Dec-15,11000,1.95,2397.95
8490,NIFTY,24-Aug-15,31-Dec-15,11000,40.55,2931.7
8492,NIFTY,25-Aug-15,31-Dec-15,11000,12,2861.85
8494,NIFTY,26-Aug-15,31-Dec-15,11000,5.5,2944.35
8496,NIFTY,27-Aug-15,31-Dec-15,11000,9,2801.05
8498,NIFTY,28-Aug-15,31-Dec-15,11000,39.95,2747.65
8500,NIFTY,31-Aug-15,31-Dec-15,11000,30.6,2777.3
8502,NIFTY,01-Sep-15,31-Dec-15,11000,4.5,2959.65
8504,NIFTY,02-Sep-15,31-Dec-15,11000,5,3024.25
8506,NIFTY,03-Sep-15,31-Dec-15,11000,5,2924.25
8508,NIFTY,04-Sep-15,31-Dec-15,11000,11,3091.65
8510,NIFTY,07-Sep-15,31-Dec-15,11000,6,3189.95
8512,NIFTY,08-Sep-15,31-Dec-15,11000,6.9,3065.5
8514,NIFTY,09-Sep-15,31-Dec-15,11000,20.6,2940.9
8516,NIFTY,10-Sep-15,31-Dec-15,11000,15.85,2969.25
8518,NIFTY,11-Sep-15,31-Dec-15,11000,12.75,2966.55
8520,NIFTY,14-Sep-15,31-Dec-15,11000,12.6,2889.4
8522,NIFTY,15-Sep-15,31-Dec-15,11000,9.25,2931.2
8524,NIFTY,16-Sep-15,31-Dec-15,11000,9.25,2863.45
8526,NIFTY,18-Sep-15,31-Dec-15,11000,5.95,2785.9
8528,NIFTY,21-Sep-15,31-Dec-15,11000,3,2794.85
8530,NIFTY,22-Sep-15,31-Dec-15,11000,4,2961.05
8532,NIFTY,23-Sep-15,31-Dec-15,11000,3.3,2930.55
8534,NIFTY,24-Sep-15,31-Dec-15,11000,3.05,2909.95
8536,NIFTY,28-Sep-15,31-Dec-15,11000,2.2,2990.8
8538,NIFTY,29-Sep-15,31-Dec-15,11000,1.95,2951
8540,NIFTY,30-Sep-15,31-Dec-15,11000,4,2851.55
8542,NIFTY,01-Oct-15,31-Dec-15,11000,1.9,2853.15
8544,NIFTY,05-Oct-15,31-Dec-15,11000,3.9,2696
8546,NIFTY,06-Oct-15,31-Dec-15,11000,3.2,2664.7
8548,NIFTY,07-Oct-15,31-Dec-15,11000,3.45,2641.45
8550,NIFTY,08-Oct-15,31-Dec-15,11000,3.25,2690.95
8552,NIFTY,09-Oct-15,31-Dec-15,11000,3,2632.2
8554,NIFTY,12-Oct-15,31-Dec-15,11000,3,2684.2
8556,NIFTY,13-Oct-15,31-Dec-15,11000,0.65,2697.9
8558,NIFTY,14-Oct-15,31-Dec-15,11000,0.4,2723.85
8560,NIFTY,15-Oct-15,31-Dec-15,11000,1.6,2654.2
8562,NIFTY,16-Oct-15,31-Dec-15,11000,0.45,2597.5
8564,NIFTY,19-Oct-15,31-Dec-15,11000,0.3,2566.25
8566,NIFTY,20-Oct-15,31-Dec-15,11000,0.2,2581.7
8568,NIFTY,21-Oct-15,31-Dec-15,11000,0.1,2593.75
8570,NIFTY,23-Oct-15,31-Dec-15,11000,0.1,2553.5
8572,NIFTY,26-Oct-15,31-Dec-15,11000,0.05,2594.45
8574,NIFTY,27-Oct-15,31-Dec-15,11000,0.05,2624.3
8576,NIFTY,28-Oct-15,31-Dec-15,11000,0.05,2687.8
8578,NIFTY,29-Oct-15,31-Dec-15,11000,1.5,2749.25
8580,NIFTY,30-Oct-15,31-Dec-15,11000,1.5,2797.55
8582,NIFTY,02-Nov-15,31-Dec-15,11000,1.4,2819.3
8584,NIFTY,03-Nov-15,31-Dec-15,11000,1.25,2809.65
8586,NIFTY,04-Nov-15,31-Dec-15,11000,1.2,2789.1
8588,NIFTY,05-Nov-15,31-Dec-15,11000,1.25,2921.2
8590,NIFTY,06-Nov-15,31-Dec-15,11000,1,2909.65
8592,NIFTY,09-Nov-15,31-Dec-15,11000,1.3,2981.5
8594,NIFTY,10-Nov-15,31-Dec-15,11000,1.25,3104.2
8596,NIFTY,11-Nov-15,31-Dec-15,11000,0,3064.8
8598,NIFTY,13-Nov-15,31-Dec-15,11000,1,3131.8
8600,NIFTY,16-Nov-15,31-Dec-15,11000,0,3078.2
8602,NIFTY,17-Nov-15,31-Dec-15,11000,1.3,3057.4
8604,NIFTY,18-Nov-15,31-Dec-15,11000,1,3176.15
8606,NIFTY,19-Nov-15,31-Dec-15,11000,0,3076.95
8608,NIFTY,20-Nov-15,31-Dec-15,11000,1,3067.5
8610,NIFTY,23-Nov-15,31-Dec-15,11000,0,3080.05
8612,NIFTY,24-Nov-15,31-Dec-15,11000,1,3095.2
8614,NIFTY,26-Nov-15,31-Dec-15,11000,0,3044.25
8616,NIFTY,27-Nov-15,31-Dec-15,11000,0,3038.95
8618,NIFTY,30-Nov-15,31-Dec-15,11000,0.5,2990
8620,NIFTY,01-Dec-15,31-Dec-15,11000,0.3,2982
8622,NIFTY,02-Dec-15,31-Dec-15,11000,0,3032.95
8624,NIFTY,03-Dec-15,31-Dec-15,11000,0.2,3053.15
8626,NIFTY,04-Dec-15,31-Dec-15,11000,0.1,3156
8628,NIFTY,07-Dec-15,31-Dec-15,11000,0.6,3163.2
8630,NIFTY,08-Dec-15,31-Dec-15,11000,0.95,3209
8632,NIFTY,09-Dec-15,31-Dec-15,11000,0.35,3337.05
8634,NIFTY,10-Dec-15,31-Dec-15,11000,0.25,3276.55
8636,NIFTY,11-Dec-15,31-Dec-15,11000,0.65,3363.55
8638,NIFTY,14-Dec-15,31-Dec-15,11000,0.35,3305.75
8640,NIFTY,15-Dec-15,31-Dec-15,11000,0,3280.85
8642,NIFTY,16-Dec-15,31-Dec-15,11000,1,3227.35
8644,NIFTY,17-Dec-15,31-Dec-15,11000,1,3133.85
8646,NIFTY,18-Dec-15,31-Dec-15,11000,1,3172
8648,NIFTY,21-Dec-15,31-Dec-15,11000,0.15,3150
8650,NIFTY,22-Dec-15,31-Dec-15,11000,0,3199.25
8652,NIFTY,23-Dec-15,31-Dec-15,11000,0,3126.15
8654,NIFTY,24-Dec-15,31-Dec-15,11000,0.15,3126.3
8656,NIFTY,28-Dec-15,31-Dec-15,11000,0.15,3084.1
8658,NIFTY,29-Dec-15,31-Dec-15,11000,0,3061.65
8660,NIFTY,30-Dec-15,31-Dec-15,11000,0.15,3085
8662,NIFTY,31-Dec-15,31-Dec-15,11000,0,0
8664,NIFTY,01-Jan-14,29-Dec-16,5000,2510.95,23.5
8666,NIFTY,02-Jan-14,29-Dec-16,5000,2436.8,30.8
8668,NIFTY,03-Jan-14,29-Dec-16,5000,2423.05,26.9
8670,NIFTY,06-Jan-14,29-Dec-16,5000,2398.7,23.9
8672,NIFTY,07-Jan-14,29-Dec-16,5000,2366.9,22.25
8674,NIFTY,08-Jan-14,29-Dec-16,5000,2381.25,18.35
8676,NIFTY,09-Jan-14,29-Dec-16,5000,2374.55,15.5
8678,NIFTY,10-Jan-14,29-Dec-16,5000,2381.7,250.5
8680,NIFTY,13-Jan-14,29-Dec-16,5000,2493.95,18.55
8682,NIFTY,14-Jan-14,29-Dec-16,5000,2460.85,17.3
8684,NIFTY,15-Jan-14,29-Dec-16,5000,2537.65,19.4
8686,NIFTY,16-Jan-14,29-Dec-16,5000,2537,16.1
8688,NIFTY,17-Jan-14,29-Dec-16,5000,2475.35,18.25
8690,NIFTY,20-Jan-14,29-Dec-16,5000,2513.75,16.15
8692,NIFTY,21-Jan-14,29-Dec-16,5000,2509.05,13.8
8694,NIFTY,22-Jan-14,29-Dec-16,5000,2524.45,11.75
8696,NIFTY,23-Jan-14,29-Dec-16,5000,2542.2,9.15
8698,NIFTY,24-Jan-14,29-Dec-16,5000,2467.25,14.1
8700,NIFTY,27-Jan-14,29-Dec-16,5000,2349.55,37.95
8702,NIFTY,28-Jan-14,29-Dec-16,5000,2347.8,32.3
8704,NIFTY,29-Jan-14,29-Dec-16,5000,2337.6,27.95
8706,NIFTY,30-Jan-14,29-Dec-16,5000,2279.35,29.5
8708,NIFTY,31-Jan-14,29-Dec-16,5000,2310.7,324
8710,NIFTY,03-Feb-14,29-Dec-16,5000,2253.55,301.15
8712,NIFTY,04-Feb-14,29-Dec-16,5000,2242,28.9
8714,NIFTY,05-Feb-14,29-Dec-16,5000,2254.25,25.05
8716,NIFTY,06-Feb-14,29-Dec-16,5000,2268.5,20.85
8718,NIFTY,07-Feb-14,29-Dec-16,5000,2289.3,17.95
8720,NIFTY,10-Feb-14,29-Dec-16,5000,2274.05,307.8
8722,NIFTY,11-Feb-14,29-Dec-16,5000,2275.45,12.95
8724,NIFTY,12-Feb-14,29-Dec-16,5000,2299.95,10.6
8726,NIFTY,13-Feb-14,29-Dec-16,5000,2228.75,17.8
8728,NIFTY,14-Feb-14,29-Dec-16,5000,2285.1,15.95
8730,NIFTY,17-Feb-14,29-Dec-16,5000,2309.75,13.25
8732,NIFTY,18-Feb-14,29-Dec-16,5000,2336,13.9
8734,NIFTY,19-Feb-14,29-Dec-16,5000,2358.45,11.65
8736,NIFTY,20-Feb-14,29-Dec-16,5000,2318.9,13.8
8738,NIFTY,21-Feb-14,29-Dec-16,5000,2384.5,14.2
8740,NIFTY,24-Feb-14,29-Dec-16,5000,2391.25,12.8
8742,NIFTY,25-Feb-14,29-Dec-16,5000,2412.35,10.2
8744,NIFTY,26-Feb-14,29-Dec-16,5000,2454.1,8.8
8746,NIFTY,28-Feb-14,29-Dec-16,5000,2484.9,7.75
8748,NIFTY,03-Mar-14,29-Dec-16,5000,2421.65,9.45
8750,NIFTY,04-Mar-14,29-Dec-16,5000,2533.1,10.1
8752,NIFTY,05-Mar-14,29-Dec-16,5000,2554.95,8.65
8754,NIFTY,06-Mar-14,29-Dec-16,5000,2641.85,9.15
8756,NIFTY,07-Mar-14,29-Dec-16,5000,2757.75,17.65
8758,NIFTY,10-Mar-14,29-Dec-16,5000,2774.5,14.15
8760,NIFTY,11-Mar-14,29-Dec-16,5000,2743.45,12.65
8762,NIFTY,12-Mar-14,29-Dec-16,5000,2739,10.55
8764,NIFTY,13-Mar-14,29-Dec-16,5000,2711.85,9.3
8766,NIFTY,14-Mar-14,29-Dec-16,5000,2722.15,7.45
8768,NIFTY,18-Mar-14,29-Dec-16,5000,2758.95,5.35
8770,NIFTY,19-Mar-14,29-Dec-16,5000,2763.15,4.25
8772,NIFTY,20-Mar-14,29-Dec-16,5000,2694.25,4.7
8774,NIFTY,21-Mar-14,29-Dec-16,5000,2713.7,3.5
8776,NIFTY,22-Mar-14,29-Dec-16,5000,2713.55,2.7
8778,NIFTY,24-Mar-14,29-Dec-16,5000,2793.35,4.4
8780,NIFTY,25-Mar-14,29-Dec-16,5000,2794.5,3.45
8782,NIFTY,26-Mar-14,29-Dec-16,5000,2799.1,2.7
8784,NIFTY,27-Mar-14,29-Dec-16,5000,2832.85,2.4
8786,NIFTY,28-Mar-14,29-Dec-16,5000,2879.65,2.4
8788,NIFTY,31-Mar-14,29-Dec-16,5000,2884.3,1.8
8790,NIFTY,01-Apr-14,29-Dec-16,5000,2899.65,1.35
8792,NIFTY,02-Apr-14,29-Dec-16,5000,2890,1.3
8794,NIFTY,03-Apr-14,29-Dec-16,5000,2865.95,195.25
8796,NIFTY,04-Apr-14,29-Dec-16,5000,2833.85,1.1
8798,NIFTY,07-Apr-14,29-Dec-16,5000,2826,0.8
8800,NIFTY,09-Apr-14,29-Dec-16,5000,2938,2.05
8802,NIFTY,10-Apr-14,29-Dec-16,5000,2924.1,1.65
8804,NIFTY,11-Apr-14,29-Dec-16,5000,2898.55,1.35
8806,NIFTY,15-Apr-14,29-Dec-16,5000,2841,1.55
8808,NIFTY,16-Apr-14,29-Dec-16,5000,2787.95,2
8810,NIFTY,17-Apr-14,29-Dec-16,5000,2895.35,4.15
8812,NIFTY,21-Apr-14,29-Dec-16,5000,2919.6,3.6
8814,NIFTY,22-Apr-14,29-Dec-16,5000,2915.5,2.8
8816,NIFTY,23-Apr-14,29-Dec-16,5000,2946.65,2.15
8818,NIFTY,25-Apr-14,29-Dec-16,5000,2883,2.7
8820,NIFTY,28-Apr-14,29-Dec-16,5000,2860.2,2.25
8822,NIFTY,29-Apr-14,29-Dec-16,5000,2808.2,2.5
8824,NIFTY,30-Apr-14,29-Dec-16,5000,2790,2.05
8826,NIFTY,02-May-14,29-Dec-16,5000,2783.9,1.55
8828,NIFTY,05-May-14,29-Dec-16,5000,2786.1,1.15
8830,NIFTY,06-May-14,29-Dec-16,5000,2800.75,0.85
8832,NIFTY,07-May-14,29-Dec-16,5000,2736.55,1.4
8834,NIFTY,08-May-14,29-Dec-16,5000,2740.4,1.05
8836,NIFTY,09-May-14,29-Dec-16,5000,2951.9,16.65
8838,NIFTY,12-May-14,29-Dec-16,5000,3114.6,27.9
8840,NIFTY,13-May-14,29-Dec-16,5000,3208.05,27.85
8842,NIFTY,14-May-14,29-Dec-16,5000,3202.75,23.5
8844,NIFTY,15-May-14,29-Dec-16,5000,3209.2,19.65
8846,NIFTY,16-May-14,29-Dec-16,5000,3285.05,18.7
8848,NIFTY,19-May-14,29-Dec-16,5000,3339.4,16.5
8850,NIFTY,20-May-14,29-Dec-16,5000,3339.35,13.7
8852,NIFTY,21-May-14,29-Dec-16,5000,3310.8,11.85
8854,NIFTY,22-May-14,29-Dec-16,5000,3334.1,9.5
8856,NIFTY,23-May-14,29-Dec-16,5000,3427.2,9.8
8858,NIFTY,26-May-14,29-Dec-16,5000,3399.3,8.3
8860,NIFTY,27-May-14,29-Dec-16,5000,3359.6,7.55
8862,NIFTY,28-May-14,29-Dec-16,5000,3371.7,5.9
8864,NIFTY,29-May-14,29-Dec-16,5000,3281.35,8.5
8866,NIFTY,30-May-14,29-Dec-16,5000,3276.1,6.8
8868,NIFTY,02-Jun-14,29-Dec-16,5000,3407.5,10.65
8870,NIFTY,03-Jun-14,29-Dec-16,5000,3459.35,9.1
8872,NIFTY,04-Jun-14,29-Dec-16,5000,3441.15,7.5
8874,NIFTY,05-Jun-14,29-Dec-16,5000,3507.5,7.05
8876,NIFTY,06-Jun-14,29-Dec-16,5000,3612.05,8.45
8878,NIFTY,09-Jun-14,29-Dec-16,5000,3683.55,7.55
8880,NIFTY,10-Jun-14,29-Dec-16,5000,3674.8,6.1
8882,NIFTY,11-Jun-14,29-Dec-16,5000,3640.35,5.25
8884,NIFTY,12-Jun-14,29-Dec-16,5000,3663.25,4.05
8886,NIFTY,13-Jun-14,29-Dec-16,5000,3557.1,6.6
8888,NIFTY,16-Jun-14,29-Dec-16,5000,3560.25,5.05
8890,NIFTY,17-Jun-14,29-Dec-16,5000,3663,5.55
8892,NIFTY,18-Jun-14,29-Dec-16,5000,3585.2,6.25
8894,NIFTY,19-Jun-14,29-Dec-16,5000,3564.6,5.15
8896,NIFTY,20-Jun-14,29-Dec-16,5000,3517.65,4.6
8898,NIFTY,23-Jun-14,29-Dec-16,5000,3494.75,3.75
8900,NIFTY,24-Jun-14,29-Dec-16,5000,3579.9,4
8902,NIFTY,25-Jun-14,29-Dec-16,5000,3569.15,3.15
8904,NIFTY,26-Jun-14,29-Dec-16,5000,3488.9,3.95
8906,NIFTY,27-Jun-14,29-Dec-16,5000,3503.6,3
8908,NIFTY,30-Jun-14,29-Dec-16,5000,3602.05,3.8
8910,NIFTY,01-Jul-14,29-Dec-16,5000,3619.55,2.95
8912,NIFTY,02-Jul-14,29-Dec-16,5000,3704.35,3.3
8914,NIFTY,03-Jul-14,29-Dec-16,5000,3687.35,2.6
8916,NIFTY,04-Jul-14,29-Dec-16,5000,3718.65,2.05
8918,NIFTY,07-Jul-14,29-Dec-16,5000,3756.85,1.55
8920,NIFTY,08-Jul-14,29-Dec-16,5000,3599.3,6.95
8922,NIFTY,09-Jul-14,29-Dec-16,5000,3568.2,6
8924,NIFTY,10-Jul-14,29-Dec-16,5000,3549.85,4.9
8926,NIFTY,11-Jul-14,29-Dec-16,5000,3446.65,7.8
8928,NIFTY,14-Jul-14,29-Dec-16,5000,3433.8,6.3
8930,NIFTY,15-Jul-14,29-Dec-16,5000,3507.85,5.85
8932,NIFTY,16-Jul-14,29-Dec-16,5000,3606.15,6.4
8934,NIFTY,17-Jul-14,29-Dec-16,5000,3614.9,5
8936,NIFTY,18-Jul-14,29-Dec-16,5000,3639.2,3.85
8938,NIFTY,21-Jul-14,29-Dec-16,5000,3659.55,2.9
8940,NIFTY,22-Jul-14,29-Dec-16,5000,3741.3,3
8942,NIFTY,23-Jul-14,29-Dec-16,5000,3767.55,2.25
8944,NIFTY,24-Jul-14,29-Dec-16,5000,3801.85,1.75
8946,NIFTY,25-Jul-14,29-Dec-16,5000,3763.45,1.55
8948,NIFTY,28-Jul-14,29-Dec-16,5000,3721.55,1.35
8950,NIFTY,30-Jul-14,29-Dec-16,5000,3757.1,1.1
8952,NIFTY,31-Jul-14,29-Dec-16,5000,3687.25,1.3
8954,NIFTY,01-Aug-14,29-Dec-16,5000,3569.45,3.2
8956,NIFTY,04-Aug-14,29-Dec-16,5000,3645.65,3.25
8958,NIFTY,05-Aug-14,29-Dec-16,5000,3706.2,2.85
8960,NIFTY,06-Aug-14,29-Dec-16,5000,3639.85,3.25
8962,NIFTY,07-Aug-14,29-Dec-16,5000,3616.4,2.65
8964,NIFTY,08-Aug-14,29-Dec-16,5000,3538.35,3.4
8966,NIFTY,11-Aug-14,29-Dec-16,5000,3584.65,2.95
8968,NIFTY,12-Aug-14,29-Dec-16,5000,3688.2,3.5
8970,NIFTY,13-Aug-14,29-Dec-16,5000,3697.9,2.65
8972,NIFTY,14-Aug-14,29-Dec-16,5000,3751.5,2.2
8974,NIFTY,18-Aug-14,29-Dec-16,5000,3830.1,2.2
8976,NIFTY,19-Aug-14,29-Dec-16,5000,3852.75,1.6
8978,NIFTY,20-Aug-14,29-Dec-16,5000,3828.25,1.3
8980,NIFTY,21-Aug-14,29-Dec-16,5000,3844.6,0.95
8982,NIFTY,22-Aug-14,29-Dec-16,5000,3865.45,0.65
8984,NIFTY,25-Aug-14,29-Dec-16,5000,3849.7,0.5
8986,NIFTY,26-Aug-14,29-Dec-16,5000,3849.85,0.35
8988,NIFTY,27-Aug-14,29-Dec-16,5000,3881,0.25
8990,NIFTY,28-Aug-14,29-Dec-16,5000,3895.4,0.15
8992,NIFTY,01-Sep-14,29-Dec-16,5000,3963.85,0.2
8994,NIFTY,02-Sep-14,29-Dec-16,5000,4021.95,0.15
8996,NIFTY,03-Sep-14,29-Dec-16,5000,4049.65,0.1
8998,NIFTY,04-Sep-14,29-Dec-16,5000,4028.1,0.1
9000,NIFTY,05-Sep-14,29-Dec-16,5000,4017.95,0.05
9002,NIFTY,08-Sep-14,29-Dec-16,5000,4102.05,0.1
9004,NIFTY,09-Sep-14,29-Dec-16,5000,4081.05,0.05
9006,NIFTY,10-Sep-14,29-Dec-16,5000,4022.15,0.1
9008,NIFTY,11-Sep-14,29-Dec-16,5000,4013.65,0.05
9010,NIFTY,12-Sep-14,29-Dec-16,5000,4034.35,0.05
9012,NIFTY,15-Sep-14,29-Dec-16,5000,3967.85,0.05
9014,NIFTY,16-Sep-14,29-Dec-16,5000,3855.1,0.2
9016,NIFTY,17-Sep-14,29-Dec-16,5000,3903.2,0.15
9018,NIFTY,18-Sep-14,29-Dec-16,5000,4035.35,0.6
9020,NIFTY,19-Sep-14,29-Dec-16,5000,4037.15,0.4
9022,NIFTY,22-Sep-14,29-Dec-16,5000,4060.75,0.3
9024,NIFTY,23-Sep-14,29-Dec-16,5000,3930.8,1
9026,NIFTY,24-Sep-14,29-Dec-16,5000,3914.4,0.75
9028,NIFTY,25-Sep-14,29-Dec-16,5000,3828.85,1.15
9030,NIFTY,26-Sep-14,29-Dec-16,5000,3880.05,1
9032,NIFTY,29-Sep-14,29-Dec-16,5000,3865.9,0.75
9034,NIFTY,30-Sep-14,29-Dec-16,5000,3872.45,0.5
9036,NIFTY,01-Oct-14,29-Dec-16,5000,3847.45,0.4
9038,NIFTY,07-Oct-14,29-Dec-16,5000,3756,0.7
9040,NIFTY,08-Oct-14,29-Dec-16,5000,3743.25,0.55
9042,NIFTY,09-Oct-14,29-Dec-16,5000,3858.75,1
9044,NIFTY,10-Oct-14,29-Dec-16,5000,3756.95,1.7
9046,NIFTY,13-Oct-14,29-Dec-16,5000,3777.8,1.25
9048,NIFTY,14-Oct-14,29-Dec-16,5000,3759.9,0.95
9050,NIFTY,16-Oct-14,29-Dec-16,5000,3641.55,2.2
9052,NIFTY,17-Oct-14,29-Dec-16,5000,3669.7,1.7
9054,NIFTY,20-Oct-14,29-Dec-16,5000,3766.7,2
9056,NIFTY,21-Oct-14,29-Dec-16,5000,3807.35,1.65
9058,NIFTY,22-Oct-14,29-Dec-16,5000,3875.25,1.45
9060,NIFTY,23-Oct-14,29-Dec-16,5000,3892.5,1.05
9062,NIFTY,27-Oct-14,29-Dec-16,5000,3867.2,0.8
9064,NIFTY,28-Oct-14,29-Dec-16,5000,3900.1,0.6
9066,NIFTY,29-Oct-14,29-Dec-16,5000,3958.3,0.55
9068,NIFTY,30-Oct-14,29-Dec-16,5000,4033.4,0.55
9070,NIFTY,31-Oct-14,29-Dec-16,5000,4186.25,1.4
9072,NIFTY,03-Nov-14,29-Dec-16,5000,4185.75,1
9074,NIFTY,05-Nov-14,29-Dec-16,5000,4200.25,0.7
9076,NIFTY,07-Nov-14,29-Dec-16,5000,4195,0.5
9078,NIFTY,10-Nov-14,29-Dec-16,5000,4195.55,0.35
9080,NIFTY,11-Nov-14,29-Dec-16,5000,4212.85,0.25
9082,NIFTY,12-Nov-14,29-Dec-16,5000,4232.45,0.15
9084,NIFTY,13-Nov-14,29-Dec-16,5000,4200.65,0.15
9086,NIFTY,14-Nov-14,29-Dec-16,5000,4232.55,0.1
9088,NIFTY,17-Nov-14,29-Dec-16,5000,4266.9,0.05
9090,NIFTY,18-Nov-14,29-Dec-16,5000,4260.15,0.05
9092,NIFTY,19-Nov-14,29-Dec-16,5000,4213.8,0.05
9094,NIFTY,20-Nov-14,29-Dec-16,5000,4228.9,0.05
9096,NIFTY,21-Nov-14,29-Dec-16,5000,4306.9,0.05
9098,NIFTY,24-Nov-14,29-Dec-16,5000,4362,0.05
9100,NIFTY,25-Nov-14,29-Dec-16,5000,4290.45,0.05
9102,NIFTY,26-Nov-14,29-Dec-16,5000,4304.7,0.05
9104,NIFTY,27-Nov-14,29-Dec-16,5000,4320.45,0.05
9106,NIFTY,28-Nov-14,29-Dec-16,5000,4415.25,0.05
9108,NIFTY,01-Dec-14,29-Dec-16,5000,4381.65,0.05
9110,NIFTY,02-Dec-14,29-Dec-16,5000,4348.6,0.05
9112,NIFTY,03-Dec-14,29-Dec-16,5000,4364.85,0
9114,NIFTY,04-Dec-14,29-Dec-16,5000,4384.55,0
9116,NIFTY,05-Dec-14,29-Dec-16,5000,4352.3,0
9118,NIFTY,08-Dec-14,29-Dec-16,5000,4251.9,0.05
9120,NIFTY,09-Dec-14,29-Dec-16,5000,4149.9,0.05
9122,NIFTY,10-Dec-14,29-Dec-16,5000,4161.3,0.05
9124,NIFTY,11-Dec-14,29-Dec-16,5000,4097.55,0.05
9126,NIFTY,12-Dec-14,29-Dec-16,5000,4025.2,0.05
9128,NIFTY,15-Dec-14,29-Dec-16,5000,4021.2,0.05
9130,NIFTY,16-Dec-14,29-Dec-16,5000,3868.6,0.5
9132,NIFTY,17-Dec-14,29-Dec-16,5000,3837.45,0.4
9134,NIFTY,18-Dec-14,29-Dec-16,5000,3964.65,0.8
9136,NIFTY,19-Dec-14,29-Dec-16,5000,4026.9,0.7
9138,NIFTY,22-Dec-14,29-Dec-16,5000,4128.75,0.8
9140,NIFTY,23-Dec-14,29-Dec-16,5000,4070.75,0.75
9142,NIFTY,24-Dec-14,29-Dec-16,5000,3972.15,1.15
9144,NIFTY,26-Dec-14,29-Dec-16,5000,3996.45,0.8
9146,NIFTY,29-Dec-14,29-Dec-16,5000,4040.55,0.6
9148,NIFTY,30-Dec-14,29-Dec-16,5000,4040.45,0.45
9150,NIFTY,31-Dec-14,29-Dec-16,5000,4076.3,0.3
9152,NIFTY,01-Jan-15,29-Dec-16,5000,4074.85,0.2
9154,NIFTY,02-Jan-15,29-Dec-16,5000,4183.75,0.35
9156,NIFTY,05-Jan-15,29-Dec-16,5000,4161.95,0.25
9158,NIFTY,06-Jan-15,29-Dec-16,5000,3915.5,6.65
9160,NIFTY,07-Jan-15,29-Dec-16,5000,3888.95,5.5
9162,NIFTY,08-Jan-15,29-Dec-16,5000,4020.55,6.45
9164,NIFTY,09-Jan-15,29-Dec-16,5000,4072.25,5.05
9166,NIFTY,12-Jan-15,29-Dec-16,5000,4106.6,3.9
9168,NIFTY,13-Jan-15,29-Dec-16,5000,4081.25,3.15
9170,NIFTY,14-Jan-15,29-Dec-16,5000,4061,2.5
9172,NIFTY,15-Jan-15,29-Dec-16,5000,4272.8,6.9
9174,NIFTY,16-Jan-15,29-Dec-16,5000,4289.9,5.35
9176,NIFTY,19-Jan-15,29-Dec-16,5000,4320.1,4.15
9178,NIFTY,20-Jan-15,29-Dec-16,5000,4464.8,4.9
9180,NIFTY,21-Jan-15,29-Dec-16,5000,4498.2,29.25
9182,NIFTY,22-Jan-15,29-Dec-16,5000,4524.9,2.85
9184,NIFTY,23-Jan-15,29-Dec-16,5000,4603.3,2.3
9186,NIFTY,27-Jan-15,29-Dec-16,5000,4676.2,1.85
